64,-1000000,81,-1085222,30
65,-1000000,81,-1085922,30
66,-1000000,66,-2071130,30
67,-1000000,71,-1073513,30
68,-1000000,73,-2076626,30
69,-1000000,50,-3054328,30
70,-1000000,65,-2070217,30
71,-1000000,39,-1045026,30
72,-1000000,48,-1052422,30
73,-1000000,70,-2074925,30
74,-1000000,67,-1072014,30
75,-1000000,75,-2079221,30
76,-1000000,84,-2091025,30
77,-85116,82,-85116,30
78,-85116,84,-2090023,30
79,-85116,75,-1079212,30
80,-85116,88,-3093823,30
81,-85116,88,-2092219,30
82,-85116,81,-3084227,30
83,-85116,69,-1072814,30
84,-85116,67,-2072713,30
85,-85116,88,-4093829,30
86,-85116,88,-2093421,30
87,-85116,85,-1089219,30
88,-85116,88,-3093723,30
89,-85116,68,-2073516,30
90,-85116,84,-2090627,30
91,-85116,36,-3040426,30
92,-85116,72,-1075420,30
93,-85116,80,-2085322,30
94,-85116,63,-1068511,30
95,-85116,30,-2037325,30
96,-85116,85,-1089218,30
97,-85116,85,-1089218,30
98,-85116,88,-2091819,30
99,-85116,65,-1070814,30
100,-85116,79,-2082622,30
101,-85116,79,-2082719,30
102,-85116,81,-1084720,30
103,-85116,82,-2086723,30
104,-85116,82,-3085821,30
105,-85116,85,-1090420,30
106,-85116,58,-2064830,30
107,-85116,84,-1088424,30
108,-85116,57,-1061419,30
109,-85116,74,-1079418,30
110,-85116,77,-2081520,30
111,-85116,102,-2106433,30
112,-85116,82,-1084529,30
113,-85116,72,-1075720,30
114,-85116,77,-1080816,30
115,-85116,77,-1080617,30
116,-85116,55,-1059109,30
117,-85116,81,-1086117,30
118,-85116,78,-2081519,30
119,-85116,88,-3094226,30
120,-85116,74,-1078216,30
121,-85116,76,-3082326,30
122,-85116,74,-2080023,30
123,-85116,66,-2071819,30
124,-85116,73,-3077826,30
125,-85116,79,-2082622,30
126,-85116,47,-2050928,30
127,-85116,38,-2042527,30
128,-85116,77,-1080815,30
129,-85116,57,-2061430,30
130,-85116,70,-1074209,30
131,-85116,76,-1079822,30
132,-85116,75,-2080119,30
133,-85116,74,-1078217,30
134,-85116,75,-2079724,30
135,-85116,84,-2089823,30
136,-85116,88,-2091615,30
137,-85116,68,-1072317,30
138,-85116,77,-1081215,30
139,-85116,79,-2085921,30
140,-85116,77,-2081919,30
141,-85116,92,-1097119,30
142,-85116,76,-1080920,30
143,-85116,86,-2092034,30
144,-85116,77,-2081418,30
145,-85116,77,-1081216,30
146,-85116,74,-2080024,30
147,-85116,71,-1075625,30
148,-85116,77,-1080116,30
149,-85116,37,-1040817,30
150,-85116,74,-2080023,30
151,-85116,72,-3077422,30
152,-85116,75,-3081624,30
153,-85116,82,-2086926,30
154,-85116,75,-3078535,30
155,-85116,68,-2074226,30
156,-85116,72,-2076628,30
157,-85116,68,-2074020,30
158,-85116,65,-1068814,30
159,-85116,84,-2090325,30
160,-85116,71,-1076123,30
161,-85116,65,-1068112,30
162,-77913,73,-77913,30
163,-77913,81,-2086424,30
164,-77913,77,-1080620,30
165,-77913,76,-2083026,30
166,-77913,84,-2090633,30
167,-77913,74,-1078421,30
168,-77913,75,-2082115,30
169,-77913,69,-1074011,30
170,-77913,70,-2076030,30
171,-77913,39,-2044826,30
172,-77913,69,-2074817,30
173,-77913,74,-2079722,30
174,-77913,69,-1074012,30
175,-77913,79,-2084311,30
176,-77913,70,-1074412,30
177,-77913,85,-1090419,30
178,-77913,77,-1083022,30
179,-77913,55,-3060026,30
180,-77913,49,-1053223,30
181,-77913,82,-1085414,30
182,-77913,83,-2087727,30
183,-77913,65,-3069820,30
184,-77913,78,-1081615,30
185,-77913,41,-2048816,30
186,-77913,65,-2069919,30
187,-68110,65,-68110,30
188,-68110,73,-1076821,30
189,-68110,76,-1080221,30
190,-68110,78,-2082916,30
191,-68110,46,-2052024,30
192,-68110,75,-2080119,30
193,-68110,67,-2072022,30
194,-68110,71,-1075130,30
195,-68110,63,-1067413,30
196,-68110,64,-2070215,30
197,-68110,65,-1069515,30
198,-68110,46,-1050223,30
199,-68110,75,-2080118,30
200,-68110,56,-2061011,30
201,-68110,75,-1078419,30
202,-68110,73,-1077214,30
203,-68110,79,-2083823,30
204,-68110,72,-2077824,30
205,-68110,61,-3068927,30
206,-68110,76,-1082216,30
207,-68110,81,-2086424,30
208,-68110,74,-2078723,30
209,-68110,74,-1077114,30
210,-68110,74,-1079018,30
211,-68110,76,-1081517,30
212,-68110,79,-3083612,30
213,-68110,80,-1084219,30
214,-68110,81,-1085723,30
215,-68110,56,-3060228,30
216,-68110,55,-4058826,30
217,-68110,72,-2078223,30
218,-68110,88,-3091333,30
219,-68110,85,-2091021,30
220,-68110,71,-1074933,30
221,-68110,85,-1089718,30
222,-68110,85,-1089718,30
223,-68110,62,-1068515,30
224,-68110,64,-1069014,30
225,-68110,71,-3077230,30
226,-68110,47,-1052523,30
227,-68110,60,-1065214,30
228,-68110,83,-1088611,30
229,-68110,63,-2068823,30
230,-68110,72,-1074708,30
231,-68110,66,-2070912,30
232,-68110,59,-2064817,30
233,-68110,62,-3068024,30
234,-68110,75,-2079916,30
235,-68110,65,-4070323,30
236,-68110,80,-2084823,30
237,-68110,88,-2092220,30
238,-68110,45,-2049225,30
239,-68110,81,-2085230,30
240,-68110,73,-1076617,30
241,-68110,83,-1088220,30
242,-68110,84,-2090023,30
243,-68110,73,-2078819,30
244,-66228,62,-66228,30
245,-66228,85,-1089219,30
246,-66228,73,-1077715,30
247,-66228,72,-1076418,30
248,-66228,79,-3082725,30
249,-66228,74,-2079019,30
250,-66228,85,-1089219,30
251,-66228,102,-2107321,30
252,-66228,76,-1080221,30
253,-66228,79,-2084522,30
254,-66228,110,-3114425,30
255,-66228,58,-1064519,30
256,-66228,81,-1084619,30
257,-66228,75,-2080813,30
258,-66228,62,-2067713,30
259,-66228,63,-2069517,30
260,-66228,76,-2080823,30
261,-66228,62,-1067514,30
262,-66228,54,-2059613,30
263,-66228,69,-2076120,30
264,-66228,66,-70409,30
265,-66228,79,-1082615,30
266,-66228,67,-2073024,30
267,-66228,78,-2082917,30
268,-66228,73,-1077214,30
269,-66228,72,-1077421,30
270,-66228,61,-1067011,30
271,-66228,56,-1061720,30
272,-66228,75,-2079926,30
273,-66228,40,-2043823,30
274,-66228,72,-3077240,30
275,-66228,65,-68705,30
276,-66228,73,-2079624,30
277,-66228,79,-1084509,30
278,-66228,46,-2051019,30
279,-66228,69,-1074217,30
280,-66228,55,-2060823,30
281,-66228,74,-1078217,30
282,-66228,84,-1089429,30
283,-66228,72,-1076925,30
284,-66228,81,-2086425,30
285,-66228,72,-2078826,30
286,-66228,73,-1077421,30
287,-66228,74,-1078919,30
288,-66228,70,-1073915,30
289,-66228,69,-1074619,30
290,-66228,72,-2076618,30
291,-66228,82,-2088222,30
292,-66228,88,-3094322,30
293,-66228,62,-1067815,30
294,-66228,76,-1080925,30
295,-66228,59,-1063612,30
296,-66228,63,-3069517,30
297,-66228,66,-3070620,30
298,-66228,38,-2042329,30
299,-66228,39,-2044826,30
300,-66228,80,-2084725,30
301,-66228,76,-2080720,30
302,-66228,69,-73510,30
303,-66228,74,-1078217,30
304,-66228,74,-3079824,30
305,-66228,74,-1078212,30
306,-66228,71,-2075324,30
307,-66228,72,-2078918,30
308,-66228,83,-1087425,30
309,-66228,73,-78113,30
310,-66228,68,-1071617,30
311,-66228,37,-2041128,30
312,-66228,73,-1078118,30
313,-66228,81,-1085720,30
314,-66228,80,-1083923,30
315,-66228,103,-2109518,30
316,-66228,76,-1081519,30
317,-66228,66,-3070120,30
318,-66228,82,-1085723,30
319,-66228,88,-2091124,30
320,-66228,75,-2079815,30
321,-66228,81,-2086423,30
322,-66228,79,-3083023,30
323,-66228,88,-4094936,30
324,-66228,83,-1088220,30
325,-66228,88,-2093421,30
326,-66228,88,-2093421,30
327,-66228,74,-2080017,30
328,-66228,73,-3078123,30
329,-66228,32,-4036423,30
330,-66228,75,-2081018,30
331,-66228,71,-3074631,30
332,-66228,73,-3078831,30
333,-66228,81,-1085718,30
334,-66228,79,-2084514,30
335,-66228,67,-3071927,30
336,-66228,68,-2072919,30
337,-66228,81,-1086720,30
338,-66228,72,-1077019,30
339,-66228,73,-1075719,30
340,-66228,64,-2067315,30
341,-66228,84,-1087623,30
342,-66228,79,-2084825,30
343,-66228,66,-1070913,30
344,-66228,75,-2080626,30
345,-66228,45,-1047213,30
346,-66228,79,-3086330,30
347,-66228,36,-2040222,30
348,-66228,73,-2078621,30
349,-66228,76,-2079815,30
350,-66228,82,-1085618,30
351,-66228,83,-2089033,30
352,-66228,77,-1080816,30
353,-66228,68,-1071908,30
354,-66228,76,-2080721,30
355,-66228,72,-76221,30
356,-66228,81,-2084821,30
357,-66228,76,-1079622,30
358,-66228,40,-2044920,30
359,-66228,68,-2070721,30
360,-66228,70,-1076214,30
361,-66228,72,-2077427,30
362,-66228,88,-2092733,30
363,-66228,69,-1074719,30
364,-66228,77,-2081219,30
365,-66228,65,-1068818,30
366,-66228,81,-2086424,30
367,-66228,85,-2090424,30
368,-66228,73,-1078620,30
369,-66228,72,-76517,30
370,-66228,84,-1089423,30
371,-66228,73,-1077214,30
372,-66228,75,-1078117,30
373,-66228,75,-79510,30
374,-66228,84,-2089422,30
375,-66228,88,-2092925,30
376,-66228,77,-3082331,30
377,-66228,88,-3094226,30
378,-66228,54,-2059617,30
379,-66228,83,-1088219,30
380,-66228,75,-2080815,30
381,-66228,78,-3082730,30
382,-66228,42,-2046429,30
383,-66228,64,-67714,30
384,-66228,68,-2072919,30
385,-66228,71,-2076819,30
386,-66228,80,-3085126,30
387,-66228,80,-3087030,30
388,-66228,73,-2078214,30
389,-66228,72,-1077514,30
390,-66228,51,-1056424,30
391,-66228,44,-2047418,30
392,-66228,69,-2073322,30
393,-66228,81,-2086121,30
394,-66228,73,-3077019,30
395,-66228,61,-2067719,30
396,-66228,84,-2090322,30
397,-66228,69,-1073112,30
398,-66228,81,-2087522,30
399,-66228,80,-2085723,30
400,-66228,79,-1083217,30
401,-66228,73,-1077215,30
402,-66228,51,-2054722,30
403,-66228,70,-2074428,30
404,-66228,55,-1057730,30
405,-66228,77,-1080619,30
406,-66228,55,-2059520,30
407,-66228,68,-2073017,30
408,-66228,74,-2080624,30
409,-66228,88,-2093421,30
410,-66228,107,-1110712,30
411,-66228,74,-2080023,30
412,-66228,80,-3086022,30
413,-66228,85,-1090425,30
414,-66228,73,-1076117,30
415,-66228,75,-2080423,30
416,-66228,76,-2080914,30
417,-66228,84,-2090321,30
418,-66228,81,-1086117,30
419,-66228,74,-1078918,30
420,-66228,69,-1074719,30
421,-66228,65,-2068816,30
422,-66228,48,-2052928,30
423,-66228,73,-2078118,30
424,-66228,84,-2090025,30
425,-66228,73,-1077718,30
426,-66228,85,-2090423,30
427,-66228,81,-1084025,30
428,-66228,72,-3075828,30
429,-66228,48,-1053210,30
430,-66228,77,-2082215,30
431,-66228,74,-1079119,30
432,-66228,76,-3080419,30
433,-66228,81,-1084622,30
434,-66228,77,-1080619,30
435,-66228,81,-2086130,30
436,-66228,70,-2075129,30
437,-66228,58,-1062615,30
438,-66228,84,-1088926,30
439,-66228,73,-2079418,30
440,-66228,68,-1074220,30
441,-66228,88,-2092720,30
442,-66228,81,-1085921,30
443,-66228,74,-1078714,30
444,-66228,79,-2083915,30
445,-66228,69,-1072717,30
446,-66228,54,-1057613,30
447,-66228,73,-1077919,30
448,-66228,88,-4093827,30
449,-66228,73,-1077715,30
450,-66228,73,-1079214,30
451,-66228,68,-2072920,30
452,-66228,56,-1061610,30
453,-66228,74,-1079119,30
454,-66228,85,-2090417,30
455,-66228,69,-2074817,30
456,-66228,73,-2077724,30
457,-66228,74,-2080026,30
458,-66228,68,-3074228,30
459,-66228,88,-2092729,30
460,-66228,118,-2123123,30
461,-66228,84,-2090024,30
462,-66228,69,-4073425,30
463,-66228,88,-2094026,30
464,-66228,84,-2090025,30
465,-66228,81,-1084720,30
466,-66228,88,-2093421,30
467,-66228,88,-2091823,30
468,-66228,76,-1080418,30
469,-66228,76,-1081421,30
470,-66228,76,-1081118,30
471,-66228,79,-2083915,30
472,-66228,61,-1065216,30
473,-66228,48,-3051727,30
474,-66228,93,-3096816,30
475,-66228,82,-1087417,30
476,-66228,74,-2079819,30
477,-66228,41,-1045720,30
478,-66228,77,-1081215,30
479,-66228,69,-1074616,30
480,-66228,77,-1081215,30
481,-66228,66,-2071818,30
482,-66228,81,-3086119,30
483,-66228,65,-2069718,30
484,-66228,73,-2078130,30
485,-66228,67,-2073024,30
486,-66228,69,-2073622,30
487,-66228,73,-3078630,30
488,-66228,73,-1077214,30
489,-66228,77,-2081820,30
490,-66228,74,-3079525,30
491,-66228,78,-1081615,30
492,-66228,74,-1079120,30
493,-66228,85,-2091312,30
494,-66228,77,-2081320,30
495,-66228,78,-1082218,30
496,-66228,63,-1068009,30
497,-66228,84,-2090323,30
498,-66228,42,-2045519,30
499,-66228,38,-2040531,30
500,-66228,81,-2086824,30
501,-66228,88,-3092724,30
502,-66228,77,-1081215,30
503,-66228,74,-2079819,30
504,-66228,74,-1078216,30
505,-66228,63,-1068511,30
506,-66228,72,-1077518,30
507,-66228,64,-1067719,30
508,-66228,67,-2073024,30
509,-66228,74,-2080024,30
510,-66228,81,-1086117,30
511,-66228,82,-2086928,30
512,-66228,80,-2086726,30
513,-66228,77,-1080816,30
514,-66228,73,-1076929,30
515,-66228,88,-2092220,30
516,-66228,72,-76620,30
517,-66228,73,-1077219,30
518,-66228,99,-2103214,30
519,-66228,60,-2064620,30
520,-66228,88,-2093421,30
521,-66228,81,-2083524,30
522,-66228,55,-3060124,30
523,-66228,67,-2072821,30
524,-66228,47,-3052828,30
525,-66228,72,-1075613,30
526,-66228,80,-1084726,30
527,-66228,39,-2042821,30
528,-66228,112,-2116523,30
529,-66228,73,-2076025,30
530,-66228,74,-1077622,30
531,-66228,72,-2077216,30
532,-66228,76,-3080230,30
533,-66228,76,-1080920,30
534,-66228,73,-1078618,30
535,-66228,73,-1077409,30
536,-66228,82,-2086728,30
537,-66228,62,-2067126,30
538,-66228,79,-1083716,30
539,-66228,85,-1090419,30
540,-66228,46,-1049717,30
541,-66228,72,-2077622,30
542,-66228,73,-1077211,30
543,-66228,65,-1068818,30
544,-66228,66,-2069811,30
545,-66228,76,-2080717,30
546,-66228,88,-3092929,30
547,-66228,76,-2079818,30
548,-66228,81,-2086422,30
549,-66228,81,-1086117,30
550,-66228,70,-2073817,30
551,-66228,78,-1081619,30
552,-66228,71,-75820,30
553,-66228,99,-3104028,30
554,-66228,32,-1037020,30
555,-66228,83,-2089419,30
556,-66228,82,-1086219,30
557,-66228,78,-1083020,30
558,-66228,73,-1077214,30
559,-66228,65,-1071015,30
560,-66228,72,-1075334,30
561,-66228,81,-2085224,30
562,-66228,78,-1082217,30
563,-66228,46,-2052528,30
564,-66228,76,-1081616,30
565,-66228,37,-2040920,30
566,-66228,75,-78814,30
567,-66228,72,-3076928,30
568,-66228,44,-2049826,30
569,-66228,42,-1046825,30
570,-66228,88,-2092025,30
571,-66228,65,-1068814,30
572,-66228,72,-3076727,30
573,-66228,45,-1049928,30
574,-66228,64,-2068325,30
575,-66228,85,-1090421,30
576,-66228,81,-1086118,30
577,-66228,81,-1086117,30
578,-66228,83,-1087716,30
579,-66228,76,-2080417,30
580,-66228,69,-2073920,30
581,-66228,69,-1073012,30
582,-66228,72,-2078035,30
583,-66228,67,-1072010,30
584,-66228,68,-3072127,30
585,-66228,79,-5083133,30
586,-66228,74,-1078717,30
587,-66228,79,-3083822,30
588,-66228,40,-3044727,30
589,-66228,81,-2086424,30
590,-66228,69,-2074316,30
591,-66228,68,-1072225,30
592,-66228,81,-1084017,30
593,-33124,30,-33124,30
594,-33124,68,-3073721,30
595,-33124,72,-2076720,30
596,-33124,75,-2080315,30
597,-33124,81,-1085226,30
598,-33124,68,-2073519,30
599,-33124,41,-1045219,30
600,-33124,32,-1036920,30
601,-33124,74,-1079119,30
602,-33124,69,-1074213,30
603,-33124,78,-1082216,30
604,-33124,74,-2080023,30
605,-33124,76,-1081616,30
606,-33124,73,-3079021,30
607,-33124,75,-2081115,30
608,-33124,76,-1081520,30
609,-33124,61,-1065922,30
610,-33124,78,-1082717,30
611,-33124,79,-2084729,30
612,-33124,83,-2086123,30
613,-33124,76,-1080920,30
614,-33124,77,-1081215,30
615,-33124,73,-1078122,30
616,-33124,51,-2057227,30
617,-33124,76,-1080724,30
618,-33124,38,-2043327,30
619,-33124,66,-2071713,30
620,-33124,82,-2086428,30
621,-33124,69,-2074816,30
622,-33124,77,-81912,30
623,-33124,58,-1062615,30
624,-33124,79,-4085929,30
625,-33124,82,-3087821,30
626,-33124,76,-2080717,30
627,-33124,63,-2070519,30
628,-33124,69,-1075214,30
629,-33124,83,-2087824,30
630,-33124,48,-3054232,30
631,-33124,91,-2096517,30
632,-33124,76,-2079121,30
633,-33124,76,-2080717,30
634,-33124,75,-2079723,30
635,-33124,79,-2082623,30
636,-33124,74,-1078212,30
637,-33124,78,-1082216,30
638,-33124,83,-2087919,30
639,-33124,68,-2072918,30
640,-33124,77,-1081215,30
641,-33124,67,-3071927,30
642,-33124,70,-3075829,30
643,-33124,85,-1088622,30
644,-33124,74,-3081018,30
645,-33124,83,-1088611,30
646,-33124,70,-1073113,30
647,-33124,69,-1074012,30
648,-33124,72,-3077427,30
649,-33124,72,-2077327,30
650,-33124,77,-1081727,30
651,-33124,81,-2086424,30
652,-33124,88,-4093128,30
653,-33124,75,-2080020,30
654,-33124,78,-1082216,30
655,-33124,76,-1079618,30
656,-33124,81,-1084620,30
657,-33124,70,-2074419,30
658,-33124,66,-70410,30
659,-33124,62,-2066917,30
660,-33124,40,-3044227,30
661,-33124,77,-1081215,30
662,-33124,73,-1077214,30
663,-33124,74,-2078414,30
664,-33124,82,-2086429,30
665,-33124,82,-1087020,30
666,-33124,75,-1077613,30
667,-33124,78,-2082415,30
668,-33124,77,-1081216,30
669,-33124,72,-1077816,30
670,-33124,70,-1074315,30
671,-33124,80,-2083425,30
672,-33124,82,-4087632,30
673,-33124,84,-2090322,30
674,-33124,47,-2052327,30
675,-33124,75,-1080414,30
676,-33124,84,-2090323,30
677,-33124,75,-2079529,30
678,-33124,62,-1068013,30
679,-33124,83,-3089228,30
680,-33124,77,-1080615,30
681,-33124,77,-1081421,30
682,-33124,84,-1089423,30
683,-33124,85,-1089718,30
684,-33124,72,-2077427,30
685,-33124,88,-2093421,30
686,-33124,75,-2080424,30
687,-33124,81,-1084720,30
688,-33124,88,-4093636,30
689,-33124,77,-2082822,30
690,-33124,85,-1089717,30
691,-33124,74,-1077615,30
692,-33124,45,-2050626,30
693,-33124,47,-1052322,30
694,-33124,84,-2090023,30
695,-33124,80,-2085725,30
696,-33124,85,-1090022,30
697,-33124,107,-1109716,30
698,-33124,38,-1042428,30
699,-33124,77,-2082822,30
700,-33124,34,-36508,30
701,-33124,61,-1065210,30
702,-33124,62,-1067216,30
703,-33124,76,-2081026,30
704,-33124,62,-2066719,30
705,-33124,85,-1089218,30
706,-33124,63,-2068728,30
707,-33124,74,-2080410,30
708,-33124,76,-2081024,30
709,-33124,74,-2078427,30
710,-33124,76,-1080116,30
711,-33124,54,-2058319,30
712,-33124,74,-1078212,30
713,-33124,54,-2059713,30
714,-33124,75,-2078820,30
715,-33124,40,-2046323,30
716,-33124,35,-4040234,30
717,-33124,69,-2074820,30
718,-33124,63,-2068823,30
719,-33124,76,-2081323,30
720,-33124,69,-1074513,30
721,-33124,55,-1059224,30
722,-33124,75,-1077920,30
723,-33124,76,-2080723,30
724,-33124,79,-3085924,30
725,-33124,77,-1080114,30
726,-33124,72,-2076522,30
727,-33124,103,-2108323,30
728,-33124,54,-2059617,30
729,-33124,114,-2120024,30
730,-33124,74,-2080023,30
731,-33124,74,-1079124,30
732,-33124,68,-2072031,30
733,-33124,84,-2090322,30
734,-33124,75,-1079521,30
735,-33124,74,-1077117,30
736,-33124,85,-1090421,30
737,-33124,73,-2079023,30
738,-33124,62,-3067128,30
739,-33124,73,-2076424,30
740,-33124,68,-1072229,30
741,-33124,65,-2069719,30
742,-33124,62,-2067119,30
743,-33124,65,-68216,30
744,-33124,103,-2110120,30
745,-33124,68,-2073125,30
746,-33124,69,-2074215,30
747,-33124,79,-2083130,30
748,-33124,82,-2086429,30
749,-33124,75,-2079723,30
750,-33124,65,-1068814,30
751,-33124,84,-2090824,30
752,-33124,75,-2080424,30
753,-33124,73,-2077818,30
754,-33124,74,-1078413,30
755,-33124,81,-1084618,30
756,-33124,38,-2045026,30
757,-33124,67,-70416,30
758,-33124,77,-2082822,30
759,-33124,78,-2082917,30
760,-33124,77,-2082422,30
761,-33124,43,-1048117,30
762,-33124,85,-1089219,30
763,-33124,39,-1044427,30
764,-33124,73,-1077214,30
765,-33124,88,-3092724,30
766,-33124,82,-2086429,30
767,-33124,66,-69708,30
768,-33124,77,-81319,30
769,-33124,49,-2053829,30
770,-33124,68,-2075523,30
771,-33124,66,-2070714,30
772,-33124,64,-1068417,30
773,-33124,59,-1064426,30
774,-33124,43,-1048120,30
775,-33124,74,-2080023,30
776,-33124,68,-1073525,30
777,-33124,42,-1045230,30
778,-33124,88,-2092924,30
779,-33124,79,-3084716,30
780,-33124,73,-1079810,30
781,-33124,81,-2085426,30
782,-33124,81,-1086618,30
783,-33124,88,-3092422,30
784,-33124,32,-3039623,30
785,-33124,40,-3046428,30
786,-33124,81,-1084025,30
787,-33124,85,-2090123,30
788,-33124,64,-68610,30
789,-33124,79,-4083526,30
790,-33124,79,-2084025,30
791,-33124,74,-1078625,30
792,-33124,84,-2090218,30
793,-33124,85,-2090424,30
794,-33124,73,-1078212,30
795,-33124,73,-3079619,30
796,-33124,48,-1051216,30
797,-33124,73,-76011,30
798,-33124,88,-2093421,30
799,-33124,72,-1078215,30
800,-33124,71,-2076328,30
801,-33124,63,-2069222,30
802,-33124,73,-2077417,30
803,-33124,76,-1082516,30
804,-33124,73,-2078118,30
805,-33124,77,-1080617,30
806,-33124,41,-3045225,30
807,-33124,73,-2076831,30
808,-33124,66,-2070925,30
809,-33124,79,-2083418,30
810,-33124,70,-1073724,30
811,-33124,74,-78210,30
812,-33124,66,-70211,30
813,-33124,88,-2093421,30
814,-33124,59,-2064819,30
815,-33124,74,-1078216,30
816,-33124,73,-1077918,30
817,-33124,79,-3084731,30
818,-33124,62,-1067723,30
819,-33124,76,-2080717,30
820,-33124,70,-2076225,30
821,-33124,39,-2044827,30
822,-33124,71,-2077222,30
823,-33124,69,-2073620,30
824,-33124,81,-2087023,30
825,-33124,74,-1079124,30
826,-33124,88,-4093828,30
827,-33124,74,-1079119,30
828,-33124,83,-1087716,30
829,-33124,74,-2080025,30
830,-33124,74,-2079819,30
831,-33124,73,-3079030,30
832,-33124,72,-1077421,30
833,-33124,85,-1089718,30
834,-33124,73,-2078721,30
835,-33124,38,-1041720,30
836,-33124,76,-2081425,30
837,-33124,83,-2088125,30
838,-33124,78,-1081615,30
839,-33124,80,-1084814,30
840,-33124,81,-2085421,30
841,-33124,79,-3085424,30
842,-33124,76,-2080720,30
843,-33124,78,-2082416,30
844,-33124,72,-2075830,30
845,-33124,84,-2088912,30
846,-33124,74,-1078212,30
847,-33124,70,-1075013,30
848,-33124,74,-2080315,30
849,-33124,71,-2075324,30
850,-33124,71,-2075726,30
851,-33124,78,-2084320,30
852,-33124,82,-1086714,30
853,-33124,79,-2084116,30
854,-33124,77,-3082421,30
855,-33124,82,-1087423,30
856,-33124,74,-2080023,30
857,-33124,68,-2073516,30
858,-33124,76,-3081327,30
859,-33124,81,-84813,30
860,-33124,81,-2086120,30
861,-33124,55,-1059214,30
862,-33124,88,-3092920,30
863,-33124,88,-2091618,30
864,-33124,77,-1081915,30
865,-33124,63,-2066910,30
866,-33124,76,-1082214,30
867,-33124,81,-1084818,30
868,-33124,77,-3081825,30
869,-33124,77,-1081215,30
870,-33124,32,-1036915,30
871,-33124,40,-1045514,30
872,-33124,71,-2076328,30
873,-33124,84,-1087722,30
874,-33124,75,-4081427,30
875,-33124,79,-2084021,30
876,-33124,76,-1080920,30
877,-33124,49,-1052015,30
878,-33124,71,-2077923,30
879,-33124,74,-1079415,30
880,-33124,78,-1082217,30
881,-33124,74,-2079125,30
882,-33124,77,-1081216,30
883,-33124,62,-1068013,30
884,-33124,102,-3108228,30
885,-33124,72,-3078518,30
886,-33124,34,-2037115,30
887,-33124,88,-3093124,30
888,-33124,63,-2068723,30
889,-33124,64,-1069516,30
890,-33124,82,-2086723,30
891,-33124,51,-1057324,30
892,-33124,72,-1076733,30
893,-33124,69,-2075220,30
894,-33124,86,-1090714,30
895,-33124,54,-2058618,30
896,-33124,70,-1075515,30
897,-33124,75,-2081621,30
898,-33124,76,-4080630,30
899,-33124,79,-3083824,30
900,-33124,69,-1073212,30
901,-33124,74,-1078919,30
902,-33124,76,-1081020,30
903,-33124,70,-2075824,30
904,-33124,79,-1084021,30
905,-33124,85,-2090318,30
906,-33124,60,-1063910,30
907,-33124,69,-1072913,30
908,-33124,69,-72112,30
909,-33124,88,-2092219,30
910,-33124,32,-2036320,30
911,-33124,114,-2120022,30
912,-33124,77,-2081420,30
913,-33124,72,-2078220,30
914,-33124,71,-2076827,30
915,-33124,68,-2071922,30
916,-33124,88,-3093119,30
917,-33124,76,-2079223,30
918,-33124,55,-59507,30
919,-33124,68,-71710,30
920,-33124,40,-1043121,30
921,-33124,83,-86113,30
922,-33124,77,-81912,30
923,-33124,61,-2068221,30
924,-33124,72,-1076721,30
925,-33124,69,-73209,30
926,-33124,63,-1067209,30
927,-33124,80,-1086027,30
928,-33124,73,-2078215,30
929,-33124,103,-1107126,30
